fecha_factura	id_b2b	municipio	zona	categoria_b2b_macro	categoria_b2b	subcategoria_b2b	producto	valor_total	alineación con portafolio estratégico b2b
2007-10-21	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_10	cat_b2b_17	sub_b2b_23	Producto_377	486.01221799999996	0.0002823231199014836
2007-10-21	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_10	cat_b2b_16	sub_b2b_23	Producto_324	1968.8428279999998	0.0003902020494812194
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_26	229.50628999999998	0.00023560183876441903
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_532	206.50290999999999	0.00029856949411511926
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_3	Producto_28	129.455884	0.00024505946958733836
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_2	cat_b2b_26	sub_b2b_40	Producto_152	172.08657999999997	0.00019394418151607172
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_4	cat_b2b_10	sub_b2b_48	Producto_197	233.44930399999998	0.0003701628288084337
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_46	Producto_185	1027.2956519999998	0.00021467376343962174
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_98	901.3873959999999	0.00025495445128234293
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_99	940.5868119999999	0.00027605002819877937
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_100	643.563186	0.0002690443863269705
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_28	Producto_189	241.38759	0.0003687821089394032
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_32	Producto_166	834.9349399999999	0.0004763544184508556
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_32	Producto_619	500.98758599999996	0.0005213403319418777
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_32	Producto_260	563.0976979999999	0.0005246653627342657
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_205	1605.4890099999998	3.751326825463601e-05
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_112	750.8547759999999	0.00022818065805577296
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_210	750.8547759999999	0.0002389518933285709
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_190	994.0871719999999	0.0002746690762367065
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_157	1404.991826	0.00026409934727122036
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_114	1479.2317099999998	0.00027808519331971323
2007-10-21	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_226	954.3158759999999	0.0002654154831350621
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_529	204.62359399999997	0.00033162463077449414
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_213	341.039652	0.00036384259371693235
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_446	136.416058	0.00036613751779867443
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_299	272.832116	0.00033772092401321253
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_311	136.416058	0.0003717816021336726
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_620	68.20753599999999	0.0003809926275008673
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_269	136.416058	0.0003107602581801623
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_270	136.416058	0.0002793159960391173
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_18	Producto_160	322.71188399999994	0.000349973345065904
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_33	sub_b2b_12	Producto_314	124.68364399999999	0.0002867992787891249
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_9	sub_b2b_14	Producto_621	420.21052199999997	0.00016643218662668329
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_41	sub_b2b_86	Producto_589	127.36852199999998	0.00027231900415708676
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_43	Producto_622	3969.5423299999998	0.0001832796213522177
2007-10-22	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_623	4593.948522	0.00028324451421356175
2007-10-25	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_41	sub_b2b_3	Producto_624	49.241825999999996	0.00011664119661200216
2007-10-25	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_20	sub_b2b_82	Producto_528	756.1545259999999	0.0003236182456176953
2007-10-25	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_9	Producto_10	68.56545399999999	0.0003114773867901465
2007-10-25	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_178	1942.3411199999998	0.00018602540509259256
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_6	cat_b2b_12	sub_b2b_19	Producto_625	4909.160889999999	0.00015714841595423855
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_6	cat_b2b_12	sub_b2b_19	Producto_41	4909.160889999999	0.00015907434646249695
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_6	cat_b2b_12	sub_b2b_20	Producto_626	344.46304399999997	9.608738414330449e-05
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_627	4128.496375999999	0.00020912675550426594
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_481	2207.533708	0.00033307239519080533
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_628	1103.766854	0.0003456462960465019
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_582	1262.179586	0.0001520910271923856
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_629	1322.284174	0.00018291346018333273
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_630	847.5744739999999	0.0002455007823324325
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_631	2160.08443	0.00023631086360638228
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_632	3863.4378839999995	0.00018392611886703752
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_43	Producto_633	4410.462796	0.0001549010083866038
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_35	Producto_634	970.3699279999998	0.0002539876278771079
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_10	cat_b2b_17	sub_b2b_23	Producto_377	486.01221799999996	0.0002823231199014836
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_10	cat_b2b_16	sub_b2b_23	Producto_324	190.53365399999998	0.00039020216415940875
2007-10-26	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_17	cat_b2b_14	sub_b2b_23	Producto_21	46.31735	0.000654
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_21	64.84428999999999	0.00026586619022276285
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_258	45.762232	0.00025018895975178833
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_23	59.101825999999996	0.0001579000684005939
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_635	299.337768	0.00029646802245148027
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_636	36.568768	0.0004456221419327006
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_515	70.499	0.00036624
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_637	152.900006	0.0003457949455410747
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_638	156.67047	0.0002792161616161616
2007-10-27	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_14	Producto_639	92.74217399999999	8.722642171403055e-05
2007-10-28	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_64	1035.010116	0.00022078432818331987
2007-10-28	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_163	3392.8378319999997	0.00029066178845060694
2007-10-28	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_164	2543.854364	0.00029142457637169986
2007-10-28	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_191	1875.5346899999997	0.00022478835747687502
2007-10-28	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_167	2113.6901719999996	0.0002877191559274563
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_46	Producto_188	1149.2618799999998	0.00023090759450230785
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_186	866.3824239999999	0.0001989857468669055
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_163	1130.9459439999998	0.00029066235863170486
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_164	1271.928168	0.00029142511093126444
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_20	sub_b2b_31	Producto_103	604.406168	0.0003310168975575378
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_191	468.88342599999993	0.00022478744419513773
2007-10-28	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_167	704.563062	0.00028771929014354144
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_39	sub_b2b_91	Producto_640	612.4795359999999	0.00032936994668177777
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_484	1359.8409139999999	0.0003624044175067378
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_22	Producto_641	624.343088	0.00035731993278669883
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_26	Producto_642	3676.0328079999995	0.00026927996034577283
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_485	2138.0256379999996	0.000381543406307834
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_11	Producto_643	1846.193302	0.0002460555776601989
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_222	2250.649516	0.00018541249519189908
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_644	5442.462653999999	0.00030906954078806985
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_569	4507.787898	0.0002822747171623912
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_645	5617.746832	0.0003419163340068436
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_43	Producto_546	6850.122595999999	0.00015547786059389818
2007-10-29	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_646	3165.81922	0.00027242955739588946
2007-10-29	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_30	2026.3197259999997	0.00022674114771559993
2007-10-29	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_647	1547.3209259999999	0.0002262187013116114
2007-10-29	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_33	2044.0529359999998	0.0002236702108364575
2007-10-29	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_236	2044.0529359999998	0.00019940337836143007
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_15	Producto_648	376.88370999999995	0.0002694175101704449
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_15	Producto_416	200.04165199999997	0.00023815577527824054
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_13	sub_b2b_15	Producto_471	225.56229	0.00024374089567897188
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_649	1901.9782239999997	0.0002071607105087445
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_55	Producto_563	1478.7022279999999	0.0005026723006898722
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_190	1404.991826	0.00029614483827751465
2007-10-31	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_449	8572.633043999998	0.00021773980976619997
2007-10-31	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_102	1323.5058279999998	0.00029880677465063643
2007-10-31	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_279	732.072462	0.00029462225795893955
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_573	580.202826	-0.0003296790570337553
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_15	Producto_353	335.34155799999996	-4.996392857457888e-05
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_15	Producto_398	401.76640599999996	0.00029598856360329935
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_3	Producto_40	159.20942	0.00017807496129311948
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_3	sub_b2b_3	Producto_25	305.47758999999996	0.00010856760970256442
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_26	382.509826	0.00023553986817583086
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_532	186.425978	0.0001618664960094778
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_27	559.4100579999999	0.00025702000694453013
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_15	Producto_360	609.9277679999999	0.00025167647287047275
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_3	Producto_28	242.73052199999998	0.00024069554832498568
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_13	sub_b2b_15	Producto_276	516.605826	0.000317479109289023
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_26	sub_b2b_40	Producto_152	172.08657999999997	0.00018046173150747724
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_98	1502.311998	0.00024746608359044734
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_99	1567.6443579999998	0.0002693476168042956
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_225	1314.2463019999998	0.00024020647652086755
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_28	Producto_189	579.330216	0.0003527245164716214
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_28	Producto_107	147.10232599999998	0.00036613058428457476
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_55	Producto_563	1232.2515279999998	0.0005017730470462845
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_6	sub_b2b_32	Producto_166	1043.668182	0.00046671397192407654
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_112	1877.1369399999999	0.00023935708140078473
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_88	1113.40106	0.00027035409356984083
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_190	3512.4800579999996	0.00028723286434556035
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_110	380.85630399999997	0.00032905716815442284
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_199	397.360958	0.00034946870866966247
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_115	816.729436	0.00032105473207408677
2007-11-02	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_226	1272.4201819999998	0.0002633262125073712
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_47	Producto_373	147.03034799999998	0.00041682533295779177
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_529	136.416058	0.00033190902980058254
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_159	136.416058	0.00035469808388686905
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_213	136.416058	0.00035094008803567684
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_446	136.416058	0.000358186638526089
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_299	136.416058	0.00032894517646888755
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_248	136.416058	0.0003438448027870736
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_311	136.416058	0.00035944875788743283
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_300	68.20753599999999	0.0003501815658609922
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_270	136.416058	0.00024479443163502053
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_367	365.39976799999994	0.0003052157652163589
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_36	291.884594	0.00033825498853152895
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_479	364.703652	0.00028253149382776127
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_543	364.703652	0.00027712631596022515
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_17	Producto_521	364.703652	0.0002622916930264246
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_33	sub_b2b_57	Producto_295	142.883232	0.00036583508612123217
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_33	sub_b2b_12	Producto_359	111.59252199999999	0.0003147003366408369
2007-11-03	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_2	sub_b2b_13	Producto_514	190.493228	0.00035890483338336834
2007-11-03	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_25	Producto_247	2056.2132739999997	0.00011582781123511023
2007-11-03	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_95	1558.897552	0.000268596210576383
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_163	2261.8928739999997	0.0002841402182816196
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_164	2543.854364	0.00028609366218419253
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_157	2809.983652	0.0002777926089571428
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_33	Producto_167	2113.6901719999996	0.0002832024507137652
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_45	Producto_650	45.698142	0.00021588335814615834
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_45	Producto_651	45.698142	0.0002198908667227652
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_12	Producto_652	1103.766854	0.00034781258826966
2007-11-04	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_8	sub_b2b_12	Producto_653	6996.865032	0.00028064213047749984
2007-11-05	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_2	cat_b2b_4	sub_b2b_3	Producto_350	95.40930399999999	0.00019893592658426688
2007-11-05	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_18	cat_b2b_14	sub_b2b_23	Producto_363	272.68323	0.000654
2007-11-06	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_30	Producto_285	794.1036939999999	0.00029707429421427673
2007-11-06	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_439	1188.325228	0.00023340816861627714
2007-11-06	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_7	sub_b2b_29	Producto_210	1126.282164	0.0002317524621938344
2007-11-08	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_5	cat_b2b_11	sub_b2b_47	Producto_519	145.86193799999998	0.00038537604185678653
2007-11-08	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_654	2262.211352	1.7230149777800245e-05
2007-11-08	B2B_01	MADRID	CUNDINAMARCA	cat_b2b_macro_1	cat_b2b_1	sub_b2b_1	Producto_655	2112.0376359999996	5.041295670547416e-05
2007-11-09	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_4	cat_b2b_27	sub_b2b_41	Producto_154	52.78057999999999	0.00034511847562114696
2007-11-09	B2B_02	VILLA DE LEYVA	BOYACA	cat_b2b_macro_3	cat_b2b_19	sub_b2b_42	Producto_656	3784.289692	-0.00020219969140354064
